"Company","Title","Location","URL","Source","Status","Notes"
"Point72","Quantitative Software Developer Intern","New York, London, or Paris","https://boards.greenhouse.io/point72/jobs/7297666002?gh_jid=7297666002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7297666002 | internship timing not stated in title | Job Description We are seeking a small number of highly talented interns to assist in the development, optimization, and monitoring of our production trading platform and research infrastructure. Interns will work on small, highly collaborative teams. Desirable Candidates Undergraduate or graduate candidates in computer science or engineering Significant experience in Python, C++, C, or Java Serious interest in systems programming (e.g. Linux kernel development, compilers, embedded systems, networking, file systems, debuggers) In-depth understanding of how userland programs run on Linux and interact with the kernel Some basic knowledge of Git, databases (e.g. MySQL), and web development frameworks is a plus Clear, concise, and proactive co..."
"Point72","Summer 2027 Quantitative Research Internship","New York","https://boards.greenhouse.io/point72/jobs/7297642002?gh_jid=7297642002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7297642002 | internship timing: Summer 2027 | Please send CVs to KEPL-talent@cubistsystematic.com with “202 7 QR Summer Internship Application” in the subject line. When your application is received, we will consider you for all similar positions at Cubist. About Our Firm: Cubist Systematic Strategies, an affiliate of Point72, deploys systematic, computer-driven trading strategies across multiple liquid asset classes, including equities, futures and foreign exchange. The core of our effort is rigorous research into a wide range of market anomalies, fueled by our unparalleled access to a wide range of publicly available data sources. About Our Team: KEPL is a fast-growing team at Cubist Systematic Strategies. We specialize in trading medium-frequency statistical arbitrage strategies with high..."
"Radix Trading","Quantitative Technologist (C++ Intern)","Chicago","https://job-boards.greenhouse.io/radixuniversity/jobs/8500265002","Career page Greenhouse:radixuniversity","Confirmed official posting","career_page=https://job-boards.greenhouse.io/radixuniversity | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=8500265002 | internship timing not stated in title | Please only apply to one of our Job Postings. At the bottom of the application questions below you'll have the option to indicate if there are any other roles here at Radix that you might be interested in. Please do not submit multiple applications for different positions. As a C++ Quantitative Technologist Intern, you'll gain experience working on live trading systems, research infrastructure, and alpha generation through technology innovation. We leverage cutting-edge software and hardware (mostly with modern C++) to push production level code daily and evolve fully-automated strategies, alpha generation processes, live trading systems, and machine learning research and simulation infrastructure used to analyze p..."
"Schonfeld","2026 Operational Risk Internship","São Paulo, Brazil","https://job-boards.greenhouse.io/schonfeld/jobs/8044346","Career page Greenhouse:schonfeld","Confirmed official posting","career_page=https://job-boards.greenhouse.io/schonfeld?error=true | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=8044346 | internship timing not stated in title | The Role We are seeking a technically minded, analytically driven intern to join our Operations division, sitting within the Operational Risk team at Schonfeld, based in our São Paulo office. You’ll work directly with Operations senior management and across peer groups in all areas, while being immersed in the culture and atmosphere of Schonfeld — working alongside talented professionals on high-profile projects. Ops Risk sits at the core of Schonfeld’s control architecture — driving the governance, ownership, and scalability initiatives that underpin a sustainable operating model, built to serve all teams and designed to evolve as the firm grows. Every member of the Operations team plays a critical role in execu..."
"Schonfeld","Quantitative Research / Developer - Intern","Hong Kong, Hong Kong","https://job-boards.greenhouse.io/schonfeld/jobs/7185553","Career page Greenhouse:schonfeld","Confirmed official posting","career_page=https://job-boards.greenhouse.io/schonfeld?error=true | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=7185553 | internship timing not stated in title | The Role We are looking for a hands-on STRAT / forward-deployed engineer to embed with our multi strategy business. The candidate will sit on the trading floor, shipping full-stack tools that power research, risk, and execution across strategies such as index rebalance, delta-1 and long/short equities. The role will be based in our Hong Kong office. What you’ll do Automate PM/analyst processes— alpha signals, portfolio construction, real-time risk, P&L, scenario and stress analytics. Help build out our proprietary research, portfolio construction and risk management platform. Build end-to-end products: data ingestion, micro-service back-ends, and lightweight front-ends for visualization and workflow. Own SDLC: re..."
"Squarepoint Capital","Intern Quant Researcher","London, Paris, New York, Singapore, Hong Kong","https://www.squarepoint-capital.com/open-opportunities?id=243853&gh_jid=243853","Greenhouse:squarepointcapital","Confirmed official posting","internship timing not stated in title"
"Squarepoint Capital","Intern Software Developer - Singapore - 2027","Singapore ","https://www.squarepoint-capital.com/open-opportunities?id=6201998&gh_jid=6201998","Greenhouse:squarepointcapital","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Stevens Capital Management","Developer Internship","Radnor, PA","https://job-boards.greenhouse.io/scm/jobs/721888","Career page Greenhouse:scm","Confirmed official posting","career_page=https://www.scm-lp.com/careers/ | company_wrapper=https://www.scm-lp.com/careers/job?gh_jid=721888 | internship timing not stated in title | SCM is committed to a workplace that values and promotes diversity, inclusion and equal employment opportunity by ensuring that all employees are valued, heard, engaged and involved at work and have full opportunities to collaborate, contribute and grow professionally. We're seeking highly motivated students who possess strong technical skills and the ability to work in a fast-paced collaborative environment. Primary Responsibilities: Develop new software and enhance existing systems. Create tools to process, store and analyze quote, trade and financial data. Work closely with our traders, quantitative research analysts, implementation programmers and other groups to provide software solutions. Requirements: Pursuing an undergraduate or ..."
"Stevens Capital Management","Quantitative Research Analyst Internship","Radnor, PA","https://job-boards.greenhouse.io/scm/jobs/721895","Career page Greenhouse:scm","Confirmed official posting","career_page=https://www.scm-lp.com/careers/ | company_wrapper=https://www.scm-lp.com/careers/job?gh_jid=721895 | internship timing not stated in title | SCM is committed to a workplace that values and promotes diversity, inclusion and equal employment opportunity by ensuring that all employees are valued, heard, engaged and involved at work and have full opportunities to collaborate, contribute and grow professionally. We're seeking exceptionally motivated students with a strong interest in the financial markets to contribute to our empirical research process. The range of research ideas to investigate is open-ended and will depend on a candidate's background and strengths. Opportunities, including full-time summer internships and part-time work throughout the school year, are available for qualified students at each of the undergraduate, masters and PhD levels. Primary Responsibilities:..."
"Synchrony","BLP Intern - Credit","Stamford Hub","https://synchronyfinancial.wd5.myworkdayjobs.com/University/job/Stamford-Hub/BLP-Intern---Credit_2601687","Career page Workday:synchronyfinancial/University","Confirmed official posting","career_page=https://synchronyfinancial.wd5.myworkdayjobs.com/University | Posted 30+ Days Ago | 2601687"
"Synchrony","BLP Intern - Finance","Stamford Hub","https://synchronyfinancial.wd5.myworkdayjobs.com/University/job/Stamford-Hub/BLP-Intern---Finance_2601689","Career page Workday:synchronyfinancial/University","Confirmed official posting","career_page=https://synchronyfinancial.wd5.myworkdayjobs.com/University | Posted 30+ Days Ago | 2601689"
"Synchrony","BLP Intern – Data Analytics","Stamford Hub","https://synchronyfinancial.wd5.myworkdayjobs.com/University/job/Stamford-Hub/BLP-Intern---Data-Analytics_2601688","Career page Workday:synchronyfinancial/University","Confirmed official posting","career_page=https://synchronyfinancial.wd5.myworkdayjobs.com/University | Posted 30+ Days Ago | 2601688"
"Synchrony","BLP Intern – Risk","Stamford Hub","https://synchronyfinancial.wd5.myworkdayjobs.com/University/job/Stamford-Hub/BLP-Intern---Risk_2601693","Career page Workday:synchronyfinancial/University","Confirmed official posting","career_page=https://synchronyfinancial.wd5.myworkdayjobs.com/University | Posted 30+ Days Ago | 2601693"
"Synchrony","BLP Intern – Technology","Stamford Hub","https://synchronyfinancial.wd5.myworkdayjobs.com/University/job/Stamford-Hub/BLP-Intern---Technology_2601695-1","Career page Workday:synchronyfinancial/University","Confirmed official posting","career_page=https://synchronyfinancial.wd5.myworkdayjobs.com/University | Posted 30+ Days Ago | 2601695"
"Tower Research Capital","Junior Execution Trader Intern","Gift City","https://www.tower-research.com/open-positions/?gh_jid=8091833","Career page Greenhouse:towerresearchcapital","Confirmed official posting","career_page=https://tower-research.com/open-positions/ | company_wrapper=https://tower-research.com/open-positions/job?gh_jid=8091833 | internship timing not stated in title | Tower Research Capital is a leading quantitative trading firm founded in 1998. Tower has built its business on a high-performance platform and independent trading teams. We have a 25+ year track record of innovation and a reputation for discovering unique market opportunities. Tower is home to some of the world’s best systematic trading and engineering talent. We empower portfolio managers to build their teams and strategies independently while providing the economies of scale that come from a large, global organization. Engineers thrive at Tower while developing electronic trading infrastructure at a world class level. Our engineers solve challenging problems in the realms of low-latency programming, FPGA technolo..."
"Tower Research Capital","Quantitative Developer Intern - Summer 2027","New York, Chicago","https://www.tower-research.com/open-positions/?gh_jid=8044334","Career page Greenhouse:towerresearchcapital","Confirmed official posting","career_page=https://tower-research.com/open-positions/ | company_wrapper=https://tower-research.com/open-positions/job?gh_jid=8044334 | internship timing: Summer 2027 | Tower Research Capital is a leading quantitative trading firm founded in 1998. Tower has built its business on a high-performance platform and independent trading teams. We have a 25+ year track record of innovation and a reputation for discovering unique market opportunities. Tower is home to some of the world’s best systematic trading and engineering talent. We empower portfolio managers to build their teams and strategies independently while providing the economies of scale that come from a large, global organization. Engineers thrive at Tower while developing electronic trading infrastructure at a world class level. Our engineers solve challenging problems in the realms of low-latency programming, FPGA technology, har..."
"Tower Research Capital","Quantitative Trader Intern - Summer 2027","New York, Chicago","https://www.tower-research.com/open-positions/?gh_jid=8024128","Career page Greenhouse:towerresearchcapital","Confirmed official posting","career_page=https://tower-research.com/open-positions/ | company_wrapper=https://tower-research.com/open-positions/job?gh_jid=8024128 | internship timing: Summer 2027 | Tower Research Capital is a leading quantitative trading firm founded in 1998. Tower has built its business on a high-performance platform and independent trading teams. We have a 25+ year track record of innovation and a reputation for discovering unique market opportunities. Tower is home to some of the world’s best systematic trading and engineering talent. We empower portfolio managers to build their teams and strategies independently while providing the economies of scale that come from a large, global organization. Engineers thrive at Tower while developing electronic trading infrastructure at a world class level. Our engineers solve challenging problems in the realms of low-latency programming, FPGA technology, har..."
"Tower Research Capital","Risk Intern - 6 Month Internship Opportunity","Singapore","https://www.tower-research.com/open-positions/?gh_jid=7789933","Career page Greenhouse:towerresearchcapital","Confirmed official posting","career_page=https://tower-research.com/open-positions/ | company_wrapper=https://tower-research.com/open-positions/job?gh_jid=7789933 | internship timing not stated in title | Tower Research Capital is a leading quantitative trading firm founded in 1998. Tower has built its business on a high-performance platform and independent trading teams. We have a 25+ year track record of innovation and a reputation for discovering unique market opportunities. Tower is home to some of the world’s best systematic trading and engineering talent. We empower portfolio managers to build their teams and strategies independently while providing the economies of scale that come from a large, global organization. Engineers thrive at Tower while developing electronic trading infrastructure at a world class level. Our engineers solve challenging problems in the realms of low-latency programming, FPGA technolo..."
"TransMarket Group","Algorithmic Trader Intern","Chicago, Illinois, United States","https://job-boards.greenhouse.io/transmarketgroup/jobs/5151581007?gh_jid=5151581007","Career page Greenhouse:transmarketgroup","Confirmed official posting","career_page=https://www.transmarketgroup.com/careers | company_wrapper=https://www.transmarketgroup.com/job?gh_jid=5151581007 | internship timing not stated in title; graduation eligibility mentions: 2027, 2028 | Who We Are Founded in 1980 as Aardvark Financial, TransMarket Group (TMG) is a privately held global markets proprietary trading firm in Chicago. We use next-generation technology to capture opportunities around the world and manage risk in financial markets. Our mission is to bless others through the services we provide and through the generous stewardship of the wealth we create. TMG is a well-established and profitable business as a respected member of the global financial system for over 40 years, but also is like a startup because the potential of our group is at least one order of magnitude greater than what we are currently producing. We have an entrepreneurial culture an..."
"TransMarket Group","DevOps/SRE Intern","Chicago, Illinois, United States","https://job-boards.greenhouse.io/transmarketgroup/jobs/5151577007?gh_jid=5151577007","Career page Greenhouse:transmarketgroup","Confirmed official posting","career_page=https://www.transmarketgroup.com/careers | company_wrapper=https://www.transmarketgroup.com/job?gh_jid=5151577007 | internship timing not stated in title | Who We Are Founded in 1980 as Aardvark Financial, TransMarket Group (TMG) is a privately held global markets proprietary trading firm in Chicago. We use next-generation technology to capture opportunities around the world and manage risk in financial markets. Our mission is to bless others through the services we provide and through the generous stewardship of the wealth we create. TMG is a well-established and profitable business as a respected member of the global financial system for over 40 years, but also is like a startup because the potential of our group is at least one order of magnitude greater than what we are currently producing. We have an entrepreneurial culture and collaboratively develop our business with p..."
"TransMarket Group","Quantitative Trader Intern","Chicago, Illinois, United States","https://job-boards.greenhouse.io/transmarketgroup/jobs/5151569007?gh_jid=5151569007","Career page Greenhouse:transmarketgroup","Confirmed official posting","career_page=https://www.transmarketgroup.com/careers | company_wrapper=https://www.transmarketgroup.com/job?gh_jid=5151569007 | internship timing not stated in title; graduation eligibility mentions: 2027, 2028 | Who We Are Founded in 1980 as Aardvark Financial, TransMarket Group (TMG) is a privately held global markets proprietary trading firm in Chicago. We use next-generation technology to capture opportunities around the world and manage risk in financial markets. Our mission is to bless others through the services we provide and through the generous stewardship of the wealth we create. TMG is a well-established and profitable business as a respected member of the global financial system for over 40 years, but also is like a startup because the potential of our group is at least one order of magnitude greater than what we are currently producing. We have an entrepreneurial culture an..."
"Trillium","Summer 2027 Equity Trader Internship","Miami","https://www.trlm.com/apply/5076067007?gh_jid=5076067007","Career page Greenhouse:trillium","Confirmed official posting","career_page=https://www.trlm.com/careers-trader/ | company_wrapper=https://www.trlm.com/careers-trader/job?gh_jid=5076067007 | internship timing: Summer 2027; graduation eligibility mentions: 2028 | Trillium is a leading proprietary trading firm active in US Equities, US Options, Canadian Equities, and OTC Equities. With trading technology built, tested, and optimized in-house, our engineers and technologists collaborate with our traders to deliver tools and functionality designed to support their needs. Our passion for the markets and our drive to succeed have propelled our track record of growth and profitability for over 20 years. At Trillium, we are a team of problem solvers and independent thinkers dedicated to seizing market opportunities. We are headquartered in New York City, with additional trading floors in Chicago and Miami. To learn more about Trillium, visit www.trlm.com *Th..."
"Trillium","Summer 2027 Equity Trader Internship","NYC","https://www.trlm.com/apply/5076003007?gh_jid=5076003007","Career page Greenhouse:trillium","Confirmed official posting","career_page=https://www.trlm.com/careers-trader/ | company_wrapper=https://www.trlm.com/careers-trader/job?gh_jid=5076003007 | internship timing: Summer 2027; graduation eligibility mentions: 2028 | Trillium is a leading proprietary trading firm active in US Equities, US Options, Canadian Equities, and OTC Equities. With trading technology built, tested, and optimized in-house, our engineers and technologists collaborate with our traders to deliver tools and functionality designed to support their needs. Our passion for the markets and our drive to succeed have propelled our track record of growth and profitability for over 20 years. At Trillium, we are a team of problem solvers and independent thinkers dedicated to seizing market opportunities. We are headquartered in New York City, with additional trading floors in Chicago and Miami. To learn more about Trillium, visit www.trlm.com *Th..."
"Trillium","Summer 2027 Equity Trader Internship","Chicago","https://www.trlm.com/apply/5076017007?gh_jid=5076017007","Career page Greenhouse:trillium","Confirmed official posting","career_page=https://www.trlm.com/careers-trader/ | company_wrapper=https://www.trlm.com/careers-trader/job?gh_jid=5076017007 | internship timing: Summer 2027; graduation eligibility mentions: 2028 | Trillium is a leading proprietary trading firm active in US Equities, US Options, Canadian Equities, and OTC Equities. With trading technology built, tested, and optimized in-house, our engineers and technologists collaborate with our traders to deliver tools and functionality designed to support their needs. Our passion for the markets and our drive to succeed have propelled our track record of growth and profitability for over 20 years. At Trillium, we are a team of problem solvers and independent thinkers dedicated to seizing market opportunities. We are headquartered in New York City, with additional trading floors in Chicago and Miami. To learn more about Trillium, visit www.trlm.com *Th..."
"Vatic Investments","AI Research Internship (UAE)","Abu Dhabi","https://job-boards.greenhouse.io/vaticlabs/jobs/7268318","Career page Greenhouse:vaticlabs","Confirmed official posting","career_page=https://www.vaticlabs.ai/careers/ | company_wrapper=https://www.vaticlabs.ai/careers/job?gh_jid=7268318 | internship timing not stated in title | Vatic Labs is a quantitative trading firm in New York and Abu Dhabi. Our traders, AI researchers, and technologists collaborate to develop autonomous trading agents and cutting edge technology. As an AI Research Intern at Vatic Labs, you will contribute to the research and development of fully autonomous trading agents with some of the brightest researchers, traders, and technologists in the world. As a part of your internship at Vatic Labs, you will explore vast amounts of market data, research different AI approaches, apply cutting edge machine learning algorithms and statistical approaches to this data to discover and capitalize on trading opportunities. We are seeking researchers who have demonstrated the ability to generate imp..."
"Virtu Financial","2027 Internship - Frontend Engineer (UI)","New York","https://job-boards.greenhouse.io/virtu/jobs/8657500002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8657500002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship - Quantitative Researcher (Master or PhD)","Dublin, Ireland","https://job-boards.greenhouse.io/virtu/jobs/8631180002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8631180002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship - Quantitative Researcher (Undergrad)","New York","https://job-boards.greenhouse.io/virtu/jobs/8142539002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8142539002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship - Quantitative Strategist","Singapore","https://job-boards.greenhouse.io/virtu/jobs/7617953002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=7617953002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship - Quantitative Trading","Singapore","https://job-boards.greenhouse.io/virtu/jobs/5208637002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=5208637002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. W..."
"Virtu Financial","2027 Internship - Quantitative Trading","Austin, TX; Chicago; New York","https://job-boards.greenhouse.io/virtu/jobs/8624408002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8624408002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship - Quantitative Trading","Dublin, Ireland","https://job-boards.greenhouse.io/virtu/jobs/8547254002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8547254002 | internship timing not stated in title; graduation eligibility mentions: 2028 | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up with the stability of a disciplined financial services firm. We are a flat organisation and encourage our people to innovate and lean on their team..."
"Virtu Financial","2027 Internship - Software Engineer","Dublin, Ireland","https://job-boards.greenhouse.io/virtu/jobs/8551566002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8551566002 | internship timing not stated in title; graduation eligibility mentions: 2028 | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up with the stability of a disciplined financial services firm. We are a flat organisation and encourage our people to innovate and lean on their team..."
"Virtu Financial","2027 Internship - Software Engineer","Austin, TX; New York","https://job-boards.greenhouse.io/virtu/jobs/8624410002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8624410002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship – Core Operations Engineer","Singapore","https://job-boards.greenhouse.io/virtu/jobs/6329460002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=6329460002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship – Software Engineer","Singapore","https://job-boards.greenhouse.io/virtu/jobs/5513756002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=5513756002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship- Hardware Engineer (FPGA)","Austin, TX","https://job-boards.greenhouse.io/virtu/jobs/8657286002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8657286002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Voloridge","Quantitative Developer Intern 2027","Jupiter, FL","https://job-boards.greenhouse.io/voloridgeinvestmentmanagement/jobs/4224862009","Career page Greenhouse:voloridgeinvestmentmanagement","Confirmed official posting","career_page=https://job-boards.greenhouse.io/voloridgeinvestmentmanagement | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=4224862009 | internship timing not stated in title | Voloridge Investment Management was founded by David Vogel in 2009 and is based in Jupiter, FL. We incorporate advanced data science and mathematics into our systematic, market neutral investment strategies to exploit alpha opportunities we consider unique in financial markets. Our firm is comprised of award-winning predictive modelers, experienced data analysts, advanced technologists, and a group of dynamic business professionals. This role requires the independent application of advanced knowledge in computer science or equivalent field of study. The selected candidate will be expected to exercise discretion and independent judgment, contributing to the design, development, and analysis of large da..."
"Voloridge","Quantitative Research Intern 2027","Jupiter, FL","https://job-boards.greenhouse.io/voloridgeinvestmentmanagement/jobs/4226247009","Career page Greenhouse:voloridgeinvestmentmanagement","Confirmed official posting","career_page=https://job-boards.greenhouse.io/voloridgeinvestmentmanagement | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=4226247009 | internship timing not stated in title | Voloridge Investment Management was founded by David Vogel in 2009 and is based in Jupiter, FL. We incorporate advanced data science and mathematics into our systematic, market neutral investment strategies to exploit alpha opportunities we consider unique in financial markets. Our firm is comprised of award-winning predictive modelers, experienced data analysts, advanced technologists, and a group of dynamic business professionals. This role requires the independent application of advanced knowledge in math, statistics, physics or equivalent field of study. The selected candidate will be expected to exercise discretion and independent judgment, contributing to the design, development, and analysis of..."
"Walleye Capital","Equity Volatility Quant Researcher Intern (Summer 2027)","Miami, FL","https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4676334006","Career page Greenhouse:walleyecapital-external-students","Confirmed official posting","career_page=https://job-boards.greenhouse.io/walleyecapital-external-students | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=4676334006 | internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028 | Position: Equity Volatility Quant Researcher Intern (Summer 2027) Location: Miami, FL Firm Overview: Walleye Capital is a ~$17 billion+ multi-strategy investment firm headquartered in New York City, with over 350 employees across five main offices. Founded in 2005 as an options market maker, we have organically grown into a global investment firm specializing in Fundamental Equities, Quant, and Volatility strategies. At Walleye, we continuously innovate by focusing on three core principles: approach, platform, and people. Our approach is to allocate risk capital where we believe there is not only a compelling opportunity, but also a clear ability to define our ..."
"Wells Fargo","2027 CIB Markets - Summer Internship, Early Careers","Charlotte, NC; Houston, TX; New York, NY; California posting also available","https://www.wellsfargojobs.com/en/university-programs/","Official early careers page","Official broad program; check currently open locations","Wells Fargo early careers page lists 2027 CIB Markets and other Summer 2027 internships."
"Wells Fargo","2027 Summer Internship, Early Careers - Corporate Banking","Charlotte, NC; New York, NY","https://www.wellsfargojobs.com/fr/jobs/r-512832/2027-summer-internship-early-careers-corporate-banking/","Official careers page","Confirmed official posting","Official Wells Fargo early careers posting for 2027 Corporate Banking summer analyst internship."
