"Company","Title","Location","Region","URL","Source","Status","Notes"
"TransMarket Group","DevOps/SRE Intern","Chicago, Illinois, United States","North America","https://job-boards.greenhouse.io/transmarketgroup/jobs/5151577007?gh_jid=5151577007","Career page Greenhouse:transmarketgroup","Confirmed official posting","career_page=https://www.transmarketgroup.com/careers | company_wrapper=https://www.transmarketgroup.com/job?gh_jid=5151577007 | internship timing not stated in title | Who We Are Founded in 1980 as Aardvark Financial, TransMarket Group (TMG) is a privately held global markets proprietary trading firm in Chicago. We use next-generation technology to capture opportunities around the world and manage risk in financial markets. Our mission is to bless others through the services we provide and through the generous stewardship of the wealth we create. TMG is a well-established and profitable business as a respected member of the global financial system for over 40 years, but also is like a startup because the potential of our group is at least one order of magnitude greater than what we are currently producing. We have an entrepreneurial culture and collaboratively develop our business with p..."
"TransMarket Group","Quantitative Trader Intern","Chicago, Illinois, United States","North America","https://job-boards.greenhouse.io/transmarketgroup/jobs/5151569007?gh_jid=5151569007","Career page Greenhouse:transmarketgroup","Confirmed official posting","career_page=https://www.transmarketgroup.com/careers | company_wrapper=https://www.transmarketgroup.com/job?gh_jid=5151569007 | internship timing not stated in title; graduation eligibility mentions: 2027, 2028 | Who We Are Founded in 1980 as Aardvark Financial, TransMarket Group (TMG) is a privately held global markets proprietary trading firm in Chicago. We use next-generation technology to capture opportunities around the world and manage risk in financial markets. Our mission is to bless others through the services we provide and through the generous stewardship of the wealth we create. TMG is a well-established and profitable business as a respected member of the global financial system for over 40 years, but also is like a startup because the potential of our group is at least one order of magnitude greater than what we are currently producing. We have an entrepreneurial culture an..."
"TransMarket Group","Software Engineering Intern","Chicago, Illinois, United States","North America","https://job-boards.greenhouse.io/transmarketgroup/jobs/5212335007?gh_jid=5212335007","Career page Greenhouse:transmarketgroup","Confirmed official posting","career_page=https://www.transmarketgroup.com/careers | company_wrapper=https://www.transmarketgroup.com/job?gh_jid=5212335007 | internship timing not stated in title | Who We Are Founded in 1980 as Aardvark Financial, TransMarket Group (TMG) is a privately held global markets proprietary trading firm in Chicago. We use next-generation technology to capture opportunities around the world and manage risk in financial markets. Our mission is to bless others through the services we provide and through the generous stewardship of the wealth we create. TMG is a well-established and profitable business as a respected member of the global financial system for over 40 years, but also is like a startup because the potential of our group is at least one order of magnitude greater than what we are currently producing. We have an entrepreneurial culture and collaboratively develop our business with p..."
"Trillium","IT Support Intern - Summer 2027","NYC","North America","https://www.trlm.com/apply/5207070007?gh_jid=5207070007","Career page Greenhouse:trillium","Confirmed official posting","career_page=https://www.trlm.com/careers-trader/ | company_wrapper=https://www.trlm.com/careers-trader/job?gh_jid=5207070007 | internship timing: Summer 2027 | Trillium is a leading proprietary trading firm active in US Equities, US Options, Canadian Equities, and OTC Equities. With trading technology built, tested, and optimized in-house, our engineers and technologists collaborate with our traders to deliver tools and functionality designed to support their needs. Our passion for the markets and our drive to succeed have propelled our track record of growth and profitability for over 20 years. At Trillium, we are a team of problem solvers and independent thinkers dedicated to seizing market opportunities. We are headquartered in New York City, with additional trading floors in Chicago and Miami. To learn more about Trillium, visit www.trlm.com The Role Trillium is seeking a motivated, ..."
"Trillium","Summer 2027 Equity Trader Internship","Miami","North America","https://www.trlm.com/apply/5076067007?gh_jid=5076067007","Career page Greenhouse:trillium","Confirmed official posting","career_page=https://www.trlm.com/careers-trader/ | company_wrapper=https://www.trlm.com/careers-trader/job?gh_jid=5076067007 | internship timing: Summer 2027; graduation eligibility mentions: 2028 | Trillium is a leading proprietary trading firm active in US Equities, US Options, Canadian Equities, and OTC Equities. With trading technology built, tested, and optimized in-house, our engineers and technologists collaborate with our traders to deliver tools and functionality designed to support their needs. Our passion for the markets and our drive to succeed have propelled our track record of growth and profitability for over 20 years. At Trillium, we are a team of problem solvers and independent thinkers dedicated to seizing market opportunities. We are headquartered in New York City, with additional trading floors in Chicago and Miami. To learn more about Trillium, visit www.trlm.com *Th..."
"Trillium","Summer 2027 Equity Trader Internship","Chicago","North America","https://www.trlm.com/apply/5076017007?gh_jid=5076017007","Career page Greenhouse:trillium","Confirmed official posting","career_page=https://www.trlm.com/careers-trader/ | company_wrapper=https://www.trlm.com/careers-trader/job?gh_jid=5076017007 | internship timing: Summer 2027; graduation eligibility mentions: 2028 | Trillium is a leading proprietary trading firm active in US Equities, US Options, Canadian Equities, and OTC Equities. With trading technology built, tested, and optimized in-house, our engineers and technologists collaborate with our traders to deliver tools and functionality designed to support their needs. Our passion for the markets and our drive to succeed have propelled our track record of growth and profitability for over 20 years. At Trillium, we are a team of problem solvers and independent thinkers dedicated to seizing market opportunities. We are headquartered in New York City, with additional trading floors in Chicago and Miami. To learn more about Trillium, visit www.trlm.com *Th..."
"Trillium","Summer 2027 Equity Trader Internship","NYC","North America","https://www.trlm.com/apply/5076003007?gh_jid=5076003007","Career page Greenhouse:trillium","Confirmed official posting","career_page=https://www.trlm.com/careers-trader/ | company_wrapper=https://www.trlm.com/careers-trader/job?gh_jid=5076003007 | internship timing: Summer 2027; graduation eligibility mentions: 2028 | Trillium is a leading proprietary trading firm active in US Equities, US Options, Canadian Equities, and OTC Equities. With trading technology built, tested, and optimized in-house, our engineers and technologists collaborate with our traders to deliver tools and functionality designed to support their needs. Our passion for the markets and our drive to succeed have propelled our track record of growth and profitability for over 20 years. At Trillium, we are a team of problem solvers and independent thinkers dedicated to seizing market opportunities. We are headquartered in New York City, with additional trading floors in Chicago and Miami. To learn more about Trillium, visit www.trlm.com *Th..."
"Two Sigma","AI Research Scientist - Intern [2027 Summer]","United States - NY New York","North America","https://careers.twosigma.com/careers/JobDetail/New-York-New-York-United-States-AI-Research-Scientist-Intern-2027-Summer/14096","Official Two Sigma careers portal","Confirmed official posting","career_page=https://careers.twosigma.com/careers/OpenRoles/ | function=Quantitative Research | experience=Internship | internship timing: 2027 Summer | official detail page checked | AI Research Scientist - Intern [2027 Summer] - New York - Two Sigma Careers Open navigation Expanded hamburger menu for Two Sigma's site navigation Close navigation Search for Clear search About Us Businesses Investment Management Securities Real Estate Sightway Capital Insights Topics Data Science Engineering Markets & Economy News &#038; Culture Careers Internships Engineering Quantitative Research &#038; Data Science Open Roles Contact Us Investor Hub Skip to content Careers Portal Career Portal Open Roles Events Login AI Research Scientist - Intern [2027 Summer] Location NY New York United"
"Two Sigma","Quantitative Researcher - Intern [2027 Summer]","United States - NY New York","North America","https://careers.twosigma.com/careers/JobDetail/New-York-New-York-United-States-Quantitative-Researcher-Intern-2027-Summer/13945","Official Two Sigma careers portal","Confirmed official posting","career_page=https://careers.twosigma.com/careers/OpenRoles/ | function=Quantitative Research | experience=Internship | internship timing: 2027 Summer | official detail page checked | Quantitative Researcher - Intern [2027 Summer] - New York - Two Sigma Careers Open navigation Expanded hamburger menu for Two Sigma's site navigation Close navigation Search for Clear search About Us Businesses Investment Management Securities Real Estate Sightway Capital Insights Topics Data Science Engineering Markets & Economy News &#038; Culture Careers Internships Engineering Quantitative Research &#038; Data Science Open Roles Contact Us Investor Hub Skip to content Careers Portal Career Portal Open Roles Events Login Quantitative Researcher - Intern [2027 Summer] Location NY New York Un"
"Vanguard","College to Corporate IT Internship - Data Science (NC)","Charlotte, NC","Remote / Unspecified","https://vanguard.wd5.myworkdayjobs.com/vanguard_external/job/Charlotte-NC/College-to-Corporate-IT-Internship---Data-Science--NC-_181765","Career page Workday:vanguard/vanguard_external","Confirmed official posting","career_page=https://vanguard.wd5.myworkdayjobs.com/vanguard_external | Posted 6 Days Ago | 181765"
"Vanguard","College to Corporate IT Internship - Data Science (PA)","Malvern, PA","North America","https://vanguard.wd5.myworkdayjobs.com/vanguard_external/job/Malvern-PA/College-to-Corporate-IT-Internship---Data-Science--PA-_181766","Career page Workday:vanguard/vanguard_external","Confirmed official posting","career_page=https://vanguard.wd5.myworkdayjobs.com/vanguard_external | Posted 6 Days Ago | 181766"
"Vanguard","College to Corporate IT Internship - Risk & Security - Analyst  (NC)","Charlotte, NC","Remote / Unspecified","https://vanguard.wd5.myworkdayjobs.com/vanguard_external/job/Charlotte-NC/College-to-Corporate-IT-Internship---Risk---Security---Analyst---NC-_181764","Career page Workday:vanguard/vanguard_external","Confirmed official posting","career_page=https://vanguard.wd5.myworkdayjobs.com/vanguard_external | Posted 6 Days Ago | 181764"
"Vanguard","College to Corporate IT Internship - Risk & Security - Analyst  (PA)","Malvern, PA","North America","https://vanguard.wd5.myworkdayjobs.com/vanguard_external/job/Malvern-PA/College-to-Corporate-IT-Internship---Risk---Security---Analyst---PA-_181762","Career page Workday:vanguard/vanguard_external","Confirmed official posting","career_page=https://vanguard.wd5.myworkdayjobs.com/vanguard_external | Posted 6 Days Ago | 181762"
"Vanguard","College to Corporate IT Internship - Risk & Security - Engineer  (NC)","Charlotte, NC","Remote / Unspecified","https://vanguard.wd5.myworkdayjobs.com/vanguard_external/job/Charlotte-NC/College-to-Corporate-IT-Internship---Risk---Security---Engineer---NC-_177688-1","Career page Workday:vanguard/vanguard_external","Confirmed official posting","career_page=https://vanguard.wd5.myworkdayjobs.com/vanguard_external | Posted 9 Days Ago | 177688"
"Vanguard","College to Corporate IT Internship - Risk & Security - Engineer  (PA)","Malvern, PA","North America","https://vanguard.wd5.myworkdayjobs.com/vanguard_external/job/Malvern-PA/College-to-Corporate-IT-Internship---Risk---Security---Engineer---PA-_177687-1","Career page Workday:vanguard/vanguard_external","Confirmed official posting","career_page=https://vanguard.wd5.myworkdayjobs.com/vanguard_external | Posted 9 Days Ago | 177687"
"Vanguard","College to Corporate IT Internship - Technology Operations (PA)","Malvern, PA","North America","https://vanguard.wd5.myworkdayjobs.com/vanguard_external/job/Malvern-PA/College-to-Corporate-IT-Internship---Technology-Operations--PA-_181788","Career page Workday:vanguard/vanguard_external","Confirmed official posting","career_page=https://vanguard.wd5.myworkdayjobs.com/vanguard_external | Posted 5 Days Ago | 181788"
"Vatic Investments","AI Research Internship (UAE)","Abu Dhabi","Middle East","https://job-boards.greenhouse.io/vaticlabs/jobs/7268318","Career page Greenhouse:vaticlabs","Confirmed official posting","career_page=https://www.vaticlabs.ai/careers/ | company_wrapper=https://www.vaticlabs.ai/careers/job?gh_jid=7268318 | internship timing not stated in title | Vatic Labs is a quantitative trading firm in New York and Abu Dhabi. Our traders, AI researchers, and technologists collaborate to develop autonomous trading agents and cutting edge technology. As an AI Research Intern at Vatic Labs, you will contribute to the research and development of fully autonomous trading agents with some of the brightest researchers, traders, and technologists in the world. As a part of your internship at Vatic Labs, you will explore vast amounts of market data, research different AI approaches, apply cutting edge machine learning algorithms and statistical approaches to this data to discover and capitalize on trading opportunities. We are seeking researchers who have demonstrated the ability to generate imp..."
"Verition Fund Management","2027 Technology Internship (US)","Chicago, Illinois, United States; Greenwich, Connecticut, United States; Houston, Texas, United States; Miami, Florida, United States; New York, NY, USA; Norwalk, CT","North America","https://www.verition.com/open-positions?gh_jid=5214784007","Career page Greenhouse:veritiongroupllc","Confirmed official posting","career_page=https://www.verition.com/open-positions | company_wrapper=https://www.verition.com/job?gh_jid=5214784007 | internship timing not stated in title | Verition Fund Management LLC (“Verition”) is a multi-strategy, multi-manager hedge fund founded in 2008. Verition focuses on global investment strategies including Credit, Fixed Income & Macro, Convertible & Volatility Arbitrage, Event-Driven, Equity Long/Short & Capital Markets, and Quantitative Strategies. About the Program Our 10-week Summer Internship Program pairs you with a technology team where you'll take on real, high-impact work, while getting a structured, firm-wide view of how a global multi-strategy hedge fund operates. You'll work alongside portfolio managers, analysts, and experienced professionals, partner with your fellow interns on cross-functional projects, and present your work directly to senior leaders by the ..."
"Virtu Financial","2027 Internship - FPGA Engineer","Dublin, Ireland","Europe","https://job-boards.greenhouse.io/virtu/jobs/8638124002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8638124002 | internship timing not stated in title; graduation eligibility mentions: 2028 | Virtu is a leading financial firm that leverages cutting edge technology to deliver liquidity to the global markets and innovative, transparent trading solutions to our clients. As a market maker, Virtu provides deep liquidity that helps to create more efficient markets around the world. Our market structure expertise, broad diversification, and execution technology enables us to provide competitive bids and offers in over 19,000 securities, at over 235 venues, in 36 countries worldwide. Virtu's internship programme offers students an extraordinary opportunity to learn about the firm and the world’s financial markets. We have built a thoughtful and challenging curriculum with projects that introdu..."
"Virtu Financial","2027 Internship - Frontend Engineer (UI)","New York","North America","https://job-boards.greenhouse.io/virtu/jobs/8657500002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8657500002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship - Quantitative Researcher (Master or PhD)","Dublin, Ireland","Europe","https://job-boards.greenhouse.io/virtu/jobs/8631180002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8631180002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship - Quantitative Researcher (PhD)","New York","North America","https://job-boards.greenhouse.io/virtu/jobs/8624424002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8624424002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship - Quantitative Researcher (Undergrad)","New York","North America","https://job-boards.greenhouse.io/virtu/jobs/8142539002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8142539002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship - Quantitative Strategist","Singapore","Asia","https://job-boards.greenhouse.io/virtu/jobs/7617953002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=7617953002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship - Quantitative Trading","Singapore","Asia","https://job-boards.greenhouse.io/virtu/jobs/5208637002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=5208637002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. W..."
"Virtu Financial","2027 Internship - Quantitative Trading","Austin, TX; Chicago; New York","North America","https://job-boards.greenhouse.io/virtu/jobs/8624408002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8624408002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship - Quantitative Trading","Dublin, Ireland","Europe","https://job-boards.greenhouse.io/virtu/jobs/8547254002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8547254002 | internship timing not stated in title; graduation eligibility mentions: 2028 | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up with the stability of a disciplined financial services firm. We are a flat organisation and encourage our people to innovate and lean on their team..."
"Virtu Financial","2027 Internship - Software Engineer","Austin, TX; New York","North America","https://job-boards.greenhouse.io/virtu/jobs/8624410002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8624410002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship - Software Engineer","Dublin, Ireland","Europe","https://job-boards.greenhouse.io/virtu/jobs/8551566002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8551566002 | internship timing not stated in title; graduation eligibility mentions: 2028 | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up with the stability of a disciplined financial services firm. We are a flat organisation and encourage our people to innovate and lean on their team..."
"Virtu Financial","2027 Internship – Core Operations Engineer","Singapore","Asia","https://job-boards.greenhouse.io/virtu/jobs/6329460002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=6329460002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship – Software Engineer","Singapore","Asia","https://job-boards.greenhouse.io/virtu/jobs/5513756002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=5513756002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Virtu Financial","2027 Internship- Hardware Engineer (FPGA)","Austin, TX","North America","https://job-boards.greenhouse.io/virtu/jobs/8657286002","Career page Greenhouse:virtu","Confirmed official posting","career_page=https://www.virtu.com/careers/ | company_wrapper=https://www.virtu.com/careers/job?gh_jid=8657286002 | internship timing not stated in title | Virtu is an industry-leading financial technology firm that operates both proprietary trading and client-facing businesses in the global financial marketplace. Our cutting edge, proprietary technology is core to everything we do. We trade in over 35 countries, across 235 financial exchanges and over 25% of retail order flow in the US. is serviced by Virtu. Our team is a dedicated group of traders, quants and developers that are inspired by the unique and exciting challenges we solve every day. Our culture combines the creativity of a fast paced start up, with the stability of a disciplined financial services firm. We are a flat organization and encourage our people to innovate and lean on their teammates for support and collaboration. ..."
"Voleon Group","Software Engineer Intern - (Summer 2027)","Berkeley, CA","North America","https://jobs.ashbyhq.com/voleon/57f1b666-2f4b-4bad-aac0-fa42a1c8fdf6","Career page Ashby:voleon","Confirmed official posting","career_page=https://jobs.ashbyhq.com/voleon | internship timing: Summer 2027; graduation eligibility mentions: 2028 | The Voleon Group is a quantitative hedge fund headquartered in Berkeley, CA. We apply statistical machine learning to get an edge in highly competitive, fast-moving financial markets. We employ world-class engineering and research talent to solve financial prediction problems. We are seeking passionate software engineers who can tackle hard problems in a high-stakes environment. You should be a highly motivated individual who can push a project through to completion, as well as demonstrate excellence in designing clean, robust software. At Voleon, software engineers design and build complex, high-performance systems such as: - Real-time trading systems - Large-scale distributed data processing - Research infrastructure to develop the next generation of machine learning mo..."
"Voloridge","Quantitative Developer Intern 2027","Jupiter, FL","North America","https://job-boards.greenhouse.io/voloridgeinvestmentmanagement/jobs/4224862009","Career page Greenhouse:voloridgeinvestmentmanagement","Confirmed official posting","career_page=https://job-boards.greenhouse.io/voloridgeinvestmentmanagement | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=4224862009 | internship timing not stated in title | Voloridge Investment Management was founded by David Vogel in 2009 and is based in Jupiter, FL. We incorporate advanced data science and mathematics into our systematic, market neutral investment strategies to exploit alpha opportunities we consider unique in financial markets. Our firm is comprised of award-winning predictive modelers, experienced data analysts, advanced technologists, and a group of dynamic business professionals. This role requires the independent application of advanced knowledge in computer science or equivalent field of study. The selected candidate will be expected to exercise discretion and independent judgment, contributing to the design, development, and analysis of large da..."
"Voloridge","Quantitative Research Intern 2027","Jupiter, FL","North America","https://job-boards.greenhouse.io/voloridgeinvestmentmanagement/jobs/4226247009","Career page Greenhouse:voloridgeinvestmentmanagement","Confirmed official posting","career_page=https://job-boards.greenhouse.io/voloridgeinvestmentmanagement | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=4226247009 | internship timing not stated in title | Voloridge Investment Management was founded by David Vogel in 2009 and is based in Jupiter, FL. We incorporate advanced data science and mathematics into our systematic, market neutral investment strategies to exploit alpha opportunities we consider unique in financial markets. Our firm is comprised of award-winning predictive modelers, experienced data analysts, advanced technologists, and a group of dynamic business professionals. This role requires the independent application of advanced knowledge in math, statistics, physics or equivalent field of study. The selected candidate will be expected to exercise discretion and independent judgment, contributing to the design, development, and analysis of..."
"Walleye Capital","Quantic - PhD Quantitative Researcher Intern (Summer 2027)","Boston, MA","North America","https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4679184006","Career page Greenhouse:walleyecapital-external-students","Confirmed official posting","career_page=https://job-boards.greenhouse.io/walleyecapital-external-students | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=4679184006 | internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028 | Position : Quantic - PhD Quantitative Researcher Intern (Summer 2027) Location : Boston, MA Firm Overview: Walleye Capital is a ~$17 billion+ multi-strategy investment firm headquartered in New York City, with over 350 employees across five main offices. Founded in 2005 as an options market maker, we have organically grown into a global investment firm specializing in Quant, Fundamental Equities, and Volatility strategies. Our Team Overview: Walleye Capital is seeking highly quantitative and creative PhD Quantitative Researcher Interns to work in the rapidly growing Quantic team based out of Boston. Quantic is Walleye’s principal quantitative investment busines..."
"Walleye Capital","Quantic – Quantitative Developer Intern (Summer 2027)","Boston, MA","North America","https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4679168006","Career page Greenhouse:walleyecapital-external-students","Confirmed official posting","career_page=https://job-boards.greenhouse.io/walleyecapital-external-students | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=4679168006 | internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028 | Position : Quantic – Quantitative Developer Intern (Summer 2027) Location : Boston, MA Please apply to only one opportunity between the Quantitative Developer, Quantitative Researcher and PhD Quantitative Researcher positions with Quantic. If the team finds you could be a potential fit for the other, we will contact you. Firm Overview: Walleye Capital is a ~$16 billion+ multi-strategy investment firm headquartered in New York City, with over 350 employees across five main offices. Founded in 2005 as an options market maker, we have organically grown into a global investment firm specializing in Quant, Fundamental Equities, and Volatility strategies. Our Team Ov..."
"Wincent","Quantitative Research Internship - Quant Research/Trading - Starting Summer 2027","Bratislava","Europe","https://jobs.ashbyhq.com/wincent/984bf12c-8d80-431f-9789-04a9739cfc99","Ashby:wincent","Confirmed official posting","internship timing: Summer 2027; undergrad/BS/MS language found"
"Wolverine Trading","Wolverine Trading Internship 2027 –2028: How to Apply | Extern","","Remote / Unspecified","https://www.extern.com/post/wolverine-trading-internship-guide","Web-discovered lead","Aggregator/web lead; verify on official site","Land a Wolverine Trading internship in 2027–2028: SWE and quant trading tracks, $63/hr pay, fully paid Chicago housing, rolling …"
"WorldQuant","Data Science Intern","Beijing OR Shanghai","Asia","https://job-boards.greenhouse.io/worldquant/jobs/4069460006","Career page Greenhouse:worldquant","Confirmed official posting","career_page=https://job-boards.greenhouse.io/worldquant | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=4069460006 | internship timing not stated in title | WorldQuant develops and deploys systematic financial strategies across a broad range of asset classes and global markets. We seek to produce high-quality predictive signals (alphas) through our proprietary research platform to employ financial strategies focused on market inefficiencies. Our teams work collaboratively to drive the production of alphas and financial strategies – the foundation of a balanced, global investment platform. WorldQuant is built on a culture that pairs academic sensibility with accountability for results. Employees are encouraged to think openly about problems, balancing intellectualism and practicality. Excellent ideas come from anyone, anywhere. Employees are encouraged to challenge conventio..."
"WorldQuant","Quant Developer Intern","Singapore","Asia","https://job-boards.greenhouse.io/worldquant/jobs/4572988006","Greenhouse:worldquant","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
